Order_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Product_Category,Product_Name,Quantity,Price,Discount,Sales,Profit,Payment_Method,Order_Date,Delivery_Date,Rating,Returned
OD-1475,C-5330,Richard Davis,Male,46,Dallas,TX,Electronics,Smartphone,-10,308.02,0.25,231.01,28.92,Net Banking,2023-01-10,2023-01-18,2.0,Yes
OD-1476,C-5478,Robert Williams,Male,60,San Francisco,CA,Home Decor,Table Lamp,6,59.75,0.15,304.72,67.77,Cash on Delivery,2023-12-29,2024-01-06,4.5,No
OD-1477,C-5207,William Jones,Male,52,San Diego,CA,Electronics,Smartwatch,6,711.71,0.15,3629.72,313.47,Cash on Delivery,2023-07-03,2023-07-09,3.0,No
OD-1478,C-5029,David Miller,  Male  ,41,houston,WA,electronics,Wall Art,4,90.75,0.1,326.7,79.83,upi,2023-10-11,2023-10-12,4.0,No 
OD-1479,C-5154,Elizabeth Jones,Female,24,Jacksonville,FL,Beauty,Lipstick,6,28.14,0.05,160.4,14.75,Debit Card,2023-01-13,2023-01-17,4.5,No
OD-1480,C-5033,Sandra Moore,MALE,59,San Jose,CA,books,Face Wash,4,44.0,0.0,176.0,10.76,Net Banking  ,2023-06-22,2023-06-23,4.0,No
OD-1481,C-5109,Margaret Thomas,Female,47,Seattle,WA,Fashion,Socks,5,39.58,0.0,197.9,12.08,Debit Card,2023-09-08,2023-09-09,4.5,No
OD-1482,C-5024,Donald Jackson,Male,62,Phoenix,AZ,Electronics,Laptop,6,296.98,0.1,1603.69,475.05,Credit Card,2023-08-22,2023-08-25,1.5,No
OD-1483,C-5059,Lisa Anderson,Female,56,El Paso,TX,Fashion,T-Shirt,2,50.02,0.3,70.03,21.06,Net Banking,2023-06-16,2023-06-18,5.0,No
OD-1484,C-5165,Anthony Thomas,Male,66,Los Angeles,CA,Books,Biography,3,10.14,0.1,27.38,2.53,Net Banking,2023-03-28,2023-04-03,5.0,No
OD-1485,C-5225,Donald Jackson,Male,55,Los Angeles,CA,Fashion,T-Shirt,6,60.07,0.3,252.29,24.55,Net Banking,2023-02-11,2023-02-12,1.0,No
OD-1486,C-5475,David Miller,Male,63,Denver,CO,Home Decor,Throw Pillow,6,94.13,0.3,395.35,76.22,Debit Card,2023-04-16,2023-04-19,3.0,No
OD-1487,C-5231,,  Male  ,,houston,PA,ELECTRONICS,History Book,,,0.25,14.8,2.96,COD,2023-11-18,,,yes
OD-1488,C-5003,Ashley Jackson,Female,33,San Antonio,TX,Electronics,Bluetooth Speaker,1,604.22,0.3,422.95,117.72,Cash on Delivery,2023-09-17,2023-09-21,4.5,No
OD-1489,C-5142,  Michael Brown  ,Male,30,Houston,TX,Fashion,Socks,4,53.87,0.05,204.71,51.39,Credit Card,2023-01-28,2023-02-03,3.0,No
OD-1490,C-5223,Steven Martin,Male,39,El Paso,TX,Beauty,Lipstick,1,37.21,0.2,29.77,3.06,Credit Card,2023-09-06,2023-09-08,1.5,No
OD-1491,C-5370,Sarah Rodriguez,  Male  ,55,Denver,CO,Home Decor,Throw Pillow,2,89.79,0.1,161.62,19.24,Net Banking  ,2023-06-16,2023-06-20,1.5,No
OD-1492,C-5378,Susan Davis,Female,30,San Francisco,CA,Fashion,T-Shirt,4,58.59,0.0,234.36,74.33,Debit Card,2023-04-21,2023-04-29,2.0,No
OD-1493,C-5192,Thomas Rodriguez,Male,47,San Antonio,TX,Sports,Water Bottle,3,$29.49,0.05,84.05,5.01,Cash on Delivery,2023-01-31,2023-02-05,2.0,No
OD-1494,C-5437,Karen Wilson,F,47,Indianapolis,IN,Sports  ,Jacket,2,74.87,0.2,119.79,11.62,Net Banking  ,2023-03-29,2023-04-02,1.5,No
OD-1495,C-5439,,female ,,new york,TX,Sports  ,Cookbook,,,0.25,42.09,7.51,UPI ,2023-05-07,,,No 
OD-1496,C-5114,Kimberly Lee,Female,27,Denver,CO,Electronics,Smartwatch,1,$291.63,0.15,247.89,-66.94,Cash on Delivery,2023-01-18,2023-01-25,5.0,No
OD-1497,C-5246,Richard Davis,Male,46,Fort Worth,TX,Fashion,T-Shirt,5,67.67,0.25,253.76,68.4,Debit Card,2023-03-09,2023-03-15,3.0,No
OD-1498,C-5332,David Miller,Male,19,Fort Worth,TX,Sports,Water Bottle,2,$50.54,0.3,70.76,15.65,Cash on Delivery,2023-01-13,2023-01-21,4.5,No
OD-1499,C-5448,Barbara Miller,Female,29,Jacksonville,FL,Sports,Running Shoes,6,47.6,30%,199.92,47.62,Net Banking,2023-12-20,2023-12-26,5.0,Yes
OD-1500,C-5152,Jessica Garcia,Female,66,Dallas,TX,Sports,Backpack,5,45.16,0.05,214.51,61.42,Credit Card,2023-11-14,2023-11-20,1.0,No
OD-1501,C-5485,Linda Brown,Female,21,Houston,TX,Beauty,Perfume,4,33.57,0.1,120.85,19.33,Cash on Delivery,2023-12-27,2023-12-29,5.0,No
OD-1502,C-5071,Patricia Johnson,Female,33,Seattle,WA,Electronics,Tablet,4,668.19,0.3,1870.93,419.16,Debit Card,2023-04-26,2023-05-02,3.5,No
OD-1503,C-5258,Jessica Garcia,Female,35,Los Angeles,CA,Electronics,Headphones,3,514.3,0.2,1234.32,256.74,Credit Card,2023-08-29,2023-09-03,4.5,No
OD-1504,C-5189,William Jones,Male,30,Columbus,OH,Electronics,Smartphone,4,754.89,0.1,2717.6,917.13,Credit Card,2023-02-25,2023-02-28,3.0,No
OD-1505,C-5357,Charles Wilson,Male,49,Phoenix,AZ,Fashion,Dress,6,28.23,0.15,143.97,49.08,Cash on Delivery,2023-03-09,2023-03-17,3.5,No
OD-1506,C-5228,John Johnson,Male,36,San Antonio,TX,Electronics,Smartphone,2,720.87,0.2,1153.39,280.74,Net Banking,2023-10-24,2023-10-30,3.5,No
OD-1507,C-5304,Margaret Thomas,Female,53,Columbus,OH,Beauty,Perfume,5,18.96,0.3,66.36,9.42,UPI,2023-04-27,2023-05-05,3.5,No
OD-1508,C-5395,Michael Brown,Male,27,Jacksonville,FL,Home Decor,Throw Pillow,2,80.54,0.05,153.03,40.33,UPI,2023-04-04,2023-04-07,2.0,No
OD-1509,C-5122,Joseph Garcia,Male,20,Austin,TX,Books,Biography,4,$13.69,0.05,52.02,5.8,Credit Card,2023-12-07,2023-12-13,3.5,No
OD-1510,C-5191,Sarah Rodriguez,Female,52,Philadelphia,PA,Books,Self-Help Book,1,25.57,0.15,21.73,7.16,Debit Card,2023-08-23,2023-08-29,2.0,Yes
OD-1511,C-5497,Sandra Moore,Female,50,Austin,TX,Sports,Tennis Racket,3,40.9,0.1,-110.43,37.64,Cash on Delivery,2023-12-08,2023-12-11,4.5,No
OD-1512,C-5353,Joseph Garcia,Male,64,Fort Worth,TX,Electronics,Laptop,6,567.52,0.1,3064.61,176.03,Cash on Delivery,2023-04-23,2023-05-01,3.5,No
OD-1513,C-5168,Michael Brown,Male,56,San Antonio,TX,Books,Sci-Fi Novel,2,23.06,0.3,32.28,4.31,Credit Card,2023-02-12,2023-02-20,1.5,No
OD-1514,C-5202,  Matthew Taylor  ,Male,49,Austin,TX,Books,Sci-Fi Novel,5,25.98,0.25,97.43,15.43,Debit Card,2023-08-07,2023-08-13,4.0,No
OD-1515,C-5007,Andrew Perez,Male,40,Jacksonville,FL,Home Decor,Throw Pillow,5,42.31,0.25,158.66,50.19,Net Banking,2023-08-15,2023-08-20,2.0,No
OD-1516,C-5374,Susan Davis,Female,26,Denver,CO,Books,Fiction Novel,2,12.74,0.15,21.66,7.51,Cash on Delivery,2023-06-21,2023-06-23,4.0,No
OD-1517,C-5004,Susan Davis,Female,58,Dallas,TX,Beauty,Moisturizer,5,28.86,0.2,115.44,31.93,Debit Card,2023-04-13,2023-04-16,4.0,No
OD-1518,C-5284,Lisa Anderson,Female,20,San Jose,CA,Books,Self-Help Book,4,19.07,0.15,64.84,7.61,Credit Card,2023-03-20,2023-03-25,3.0,No
OD-1519,C-5064,Andrew Perez,Male,44,Philadelphia,PA,Beauty,Shampoo,6,$22.34,0.0,134.04,37.45,Net Banking,2023-02-04,2023-02-10,4.5,No
OD-1520,C-5224,Steven Martin,Male,58,Fort Worth,TX,Sports,Yoga Mat,3,42.53,0.2,102.07,5.64,UPI,2023-03-25,2023-03-26,2.0,No
OD-1521,C-5237,Thomas Rodriguez,Male,40,Philadelphia,PA,Electronics,Headphones,3,496.54,10%,1340.66,86.63,UPI,2023-09-29,2023-10-01,5.0,No
OD-1522,C-5393,Daniel Anderson,Male,66,Houston,TX,Books,Biography,5,14.81,0.1,66.64,19.86,UPI,2023-05-19,2023-05-25,1.5,No
OD-1523,C-5297,Jennifer Williams,Female,70,Phoenix,AZ,Electronics,Laptop,5,421.97,0.3,1476.9,288.69,UPI,2023-03-25,2023-03-27,2.5,No
OD-1524,C-5258,Mark Moore,Male,30,Seattle,WA,Books,History Book,5,24.23,0.25,-90.86,19.57,Credit Card,31-02-2023,2023-08-10,1.5,No
OD-1525,C-5420,Thomas Rodriguez,Male,19,Fort Worth,TX,Home Decor,Area Rug,6,62.1,0.3,260.82,47.62,Cash on Delivery,2023-09-25,2023-10-01,2.0,No
OD-1526,C-5015,Joseph Garcia,Male,32,Phoenix,AZ,Sports,Dumbbells,6,30.52,5%,173.96,19.65,Credit Card,2023-08-06,2023-08-08,1.5,Yes
OD-1527,C-5397,Nancy Martinez,Female,-5,Indianapolis,IN,Electronics,Laptop,1,287.71,0.25,215.78,44.03,Credit Card,2023-08-29,2023-08-31,3.0,Yes
OD-1528,C-5034,Joshua Thompson,Male,60,New York,NY,Electronics,Smartphone,5,380.92,0.05,1809.37,190.77,UPI,2023-01-15,2023-01-17,2.0,No
OD-1529,C-5486,Kimberly Lee,Female,40,Jacksonville,FL,Fashion,Dress,6,$60.1,0.2,288.48,63.77,Credit Card,2023-10-24,2023-10-25,5.0,No
OD-1530,C-5367,Matthew Taylor,Male,36,Philadelphia,PA,Books,Fiction Novel,6,10.78,0.05,61.45,20.04,Net Banking,2023-07-07,2023-07-10,4.5,No
OD-1531,C-5093,Jennifer Williams,Female,42,Indianapolis,IN,Fashion,Dress,2,49.01,0.3,68.61,23.7,Credit Card,2023-08-27,2023-08-29,5.0,No
OD-1532,C-5254,Linda Brown,Female,63,San Jose,CA,Books,History Book,1,10.48,15%,8.91,0.75,UPI,2023-08-22,2023-08-27,4.5,No
OD-1533,C-5284,Susan Davis,Female,36,Indianapolis,IN,Fashion,T-Shirt,4,77.71,0.1,279.76,29.04,Net Banking,2023-12-11,2023-12-13,4.0,No
OD-1534,C-5268,David Miller,Male,25,Phoenix,AZ,Beauty,Mascara,6,32.72,0.0,196.32,53.48,Debit Card,2023-02-03,2023-02-09,2.5,No
OD-1535,C-5103,Emily Perez,Female,43,Houston,TX,Fashion,Sneakers,6,53.95,0.3,226.59,59.83,Cash on Delivery,2023-10-31,2023-11-05,4.0,No
OD-1536,C-5244,Emily Perez,  Male  ,43,Fort Worth,TX,Sports  ,Self-Help Book,2,-50.0,0.0,45.64,3.96,Cash on Delivery,2023-09-12,2023-09-16,2.0,Yes
OD-1537,C-5051,Michael Brown,Male,22,Fort Worth,TX,Sports,Yoga Mat,2,37.07,0.25,55.61,8.24,UPI,2023-11-15,2023-11-17,1.5,No
OD-1538,C-5393,Lisa Anderson,Female,68,Columbus,OH,Fashion,Jacket,6,53.89,0.2,258.67,33.24,UPI,2023-10-04,2023-10-05,1.0,No
OD-1539,C-5451,Joseph Garcia,Male,42,Columbus,OH,Home Decor,Throw Pillow,4,69.1,0.0,276.4,28.49,UPI,2023-12-28,2023-12-31,4.5,No
OD-1540,C-5069,Joshua Thompson,Male,63,San Francisco,CA,Beauty,Lipstick,5,35.25,0.25,132.19,28.57,Cash on Delivery,2023-10-20,2023-10-28,4.5,No
OD-1541,C-5438,Christopher Martinez,Male,50,Los Angeles,CA,Beauty,Perfume,4,32.73,0.15,111.28,26.16,UPI,2023-05-26,2023-06-01,1.0,Yes
OD-1542,C-5303,Robert Williams,Male,26,Jacksonville,FL,Home Decor,Curtains,5,37.94,0.25,142.27,21.68,Credit Card,2023-08-08,2023-08-14,3.5,No
OD-1543,C-5180,Michael Brown,Male,60,San Diego,CA,Fashion,Jeans,6,$43.85,0.0,263.1,85.01,Credit Card,2023-06-06,2023-06-08,3.5,No
OD-1544,C-5011,Sandra Moore,Female,38,Los Angeles,CA,Beauty,Shampoo,4,32.04,0.15,108.94,14.16,Net Banking,2023-10-29,2023-10-30,3.5,No
OD-1545,C-5293,Elizabeth Jones,Female,38,Denver,CO,Electronics,Smartwatch,1,643.07,0.05,610.92,92.12,Cash on Delivery,2023-12-08,2023-12-14,2.0,No
OD-1546,C-5154,Linda Brown,Female,45,San Antonio,TX,Beauty,Shampoo,1,40.21,0.2,32.17,3.67,UPI,2023-01-25,2023-01-30,4.0,No
OD-1547,C-5320,David Miller,Male,63,Denver,CO,Electronics,Bluetooth Speaker,3,417.62,0.2,1002.29,291.02,Net Banking,2023-08-07,2023-08-11,3.5,No
OD-1548,C-5334,Joshua Thompson,Male,50,San Jose,CA,Beauty,Shampoo,5,24.4,0.15,103.7,17.7,Cash on Delivery,2023-09-21,2023-09-29,5.0,No
OD-1549,C-5452,John Johnson,Male,58,Charlotte,NC,Fashion,Dress,4,38.5,0.3,107.8,29.39,Net Banking,abcd-ef-gh,2023-05-25,1.0,No
OD-1550,C-5103,Linda Brown,Female,47,Phoenix,AZ,Fashion,Jeans,6,64.01,0.1,345.65,104.81,Net Banking,2023-06-13,2023-06-15,2.5,No
OD-1551,C-5137,Andrew Perez,Male,59,Philadelphia,PA,Home Decor,Curtains,5,53.0,0.05,251.75,21.16,Debit Card,2023-01-15,2023-01-19,3.0,No
OD-1552,C-5249,Ashley Jackson,Female,45,Indianapolis,IN,Sports,Yoga Mat,2,27.69,0.05,52.61,3.09,UPI,2023-12-04,2023-11-30,1.0,No
OD-1553,C-5401,John Johnson,Male,21,Chicago,IL,Home Decor,Vase,3,98.44,0.15,251.02,80.08,Credit Card,2023-07-23,2023-07-26,2.5,No
OD-1554,C-5293,Betty Taylor,Female,25,Charlotte,NC,Sports,Backpack,5,31.58,0.0,157.9,19.17,Credit Card,2023-06-10,2023-06-16,4.0,No
OD-1555,C-5479,Jessica Garcia,Female,31,Phoenix,AZ,Electronics,Laptop,2,793.76,0.15,1349.39,232.79,Cash on Delivery,2023-01-29,2023-02-06,5.0,No
OD-1556,C-5359,Joseph Garcia,Male,38,Seattle,WA,Beauty,Mascara,6,$22.39,0.1,120.91,37.95,Debit Card,2023-07-05,2023-07-13,3.5,No
OD-1557,C-5011,Emily Perez,Female,20,Los Angeles,CA,Sports,Tennis Racket,2,$31.63,0.15,53.77,7.68,UPI,2023-12-17,2023-12-19,5.0,No
OD-1558,C-5440,Sarah Rodriguez,Female,42,New York,NY,Beauty,Perfume,3,17.71,0.3,37.19,10.3,UPI,2023-04-18,2023-04-21,4.5,No
OD-1559,C-5451,Susan Davis,Female,68,Los Angeles,CA,Home Decor,Wall Art,4,69.92,0.15,237.73,77.96,UPI,2023-08-05,2023-08-07,2.0,No
OD-1560,C-5260,William Jones,Male,40,Indianapolis,IN,Books,History Book,5,22.28,0.15,94.69,24.48,Credit Card,2023-11-25,2023-11-28,4.5,No
OD-1561,C-5002,Barbara Miller,Female,30,San Jose,CA,Home Decor,Vase,1,43.98,0.05,41.78,8.56,Debit Card,2023-11-01,2023-11-08,3.5,No
OD-1562,C-5245,Thomas Rodriguez,Male,34,Philadelphia,PA,Sports,Backpack,3,54.58,0.05,155.55,-11.72,UPI,2023-04-04,2023-04-11,4.0,No
OD-1563,C-5115,John Johnson,Male,19,Seattle,WA,Sports,Backpack,6,30.61,0.0,183.66,62.86,Debit Card,2023-05-15,2023-05-18,1.0,No
OD-1564,C-5317,Jessica Garcia,Female,56,Dallas,TX,Fashion,T-Shirt,3,$36.19,0.2,86.86,7.4,Cash on Delivery,2023-08-11,2023-08-19,4.5,No
OD-1565,C-5115,  Anthony Thomas  ,Male,30,Dallas,TX,Home Decor,Curtains,4,63.51,0.15,215.93,66.27,Cash on Delivery,2023-04-21,2023-04-26,2.5,No
OD-1566,C-5093,Susan Davis,Female,68,Phoenix,AZ,Electronics,Headphones,3,397.16,0.15,1012.76,326.31,UPI,2023-10-26,2023-11-03,1.5,Yes
OD-1567,C-5241,Thomas Rodriguez,Male,38,San Francisco,CA,Sports,Dumbbells,6,37.11,0.15,189.26,51.26,UPI,2023-02-07,2023-02-09,5.0,Yes
OD-1568,C-5027,Patricia Johnson,Female,33,Fort Worth,TX,Home Decor,Vase,6,105.64,0.2,507.07,133.29,Credit Card,2023-01-03,2023-01-08,5.0,No
OD-1569,C-5196,Joshua Thompson,Male,43,Jacksonville,FL,Fashion,Dress,1,58.35,0.1,52.52,5.3,Net Banking,2023-06-23,2023-07-01,2.0,No
OD-1570,C-5163,Margaret Thomas,Female,45,Phoenix,AZ,Home Decor,Wall Art,3,39.18,0.05,111.66,22.31,UPI,2023-07-04,2023-07-11,3.0,No
OD-1571,C-5314,Steven Martin,Male,51,Austin,TX,Beauty,Moisturizer,3,37.11,0.15,94.63,26.41,Debit Card,2023-10-12,2023-10-20,1.0,No
OD-1572,C-5077,Michael Brown,Male,32,Philadelphia,PA,Electronics,Smartwatch,3,358.32,0.15,913.72,165.32,Net Banking,2023-01-21,2023-01-29,3.5,No
OD-1573,C-5249,Karen Wilson,Female,49,Houston,TX,Sports,Dumbbells,1,35.68,0.05,33.9,10.52,Debit Card,2023-03-28,2023-04-02,2.5,No
OD-1574,C-5498,James Smith,Male,51,Denver,CO,Fashion,Sneakers,1,40.29,0.15,34.25,8.67,UPI,2023-01-14,2023-01-19,1.5,No
OD-1575,C-5192,Kimberly Lee,Female,24,Austin,TX,Fashion,T-Shirt,1,51.85,0.25,38.89,9.64,Net Banking,2023-11-18,2023-11-23,1.0,No
OD-1576,C-5497,Robert Williams,Male,59,El Paso,TX,Beauty,Perfume,6,44.99,0.3,188.96,41.71,Debit Card,2023-01-25,2023-01-30,3.5,Yes
OD-1577,C-5381,William Jones,Male,53,El Paso,TX,Beauty,Lipstick,4,22.65,0.05,86.07,-29.22,Net Banking,2023-02-15,2023-02-16,2.5,No
OD-1578,C-5199,Barbara Miller,Female,36,Phoenix,AZ,Electronics,Headphones,4,702.59,0.25,2107.77,615.27,UPI,2023-12-17,2023-12-20,3.5,No
OD-1579,C-5427,Linda Brown,Female,50,San Antonio,TX,Beauty,Mascara,4,29.29,0.2,93.73,21.57,Credit Card,2023-08-05,2023-08-11,2.0,No
OD-1580,C-5323,Jessica Garcia,Female,23,Los Angeles,CA,Books,Self-Help Book,4,21.18,0.25,63.54,16.26,Debit Card,2023-09-11,2023-09-13,3.0,No
OD-1581,C-5224,David Miller,Male,69,Fort Worth,TX,Home Decor,Table Lamp,2,85.27,0.1,153.49,46.42,Cash on Delivery,2023-08-07,2023-08-12,1.0,No
OD-1582,C-5040,Robert Williams,Male,50,Houston,TX,Books,Cookbook,4,10.7,0.25,32.1,8.54,UPI,2023-07-01,2023-07-06,1.5,No
OD-1583,C-5009,,MALE,,houston,OH,Beauty  ,Jeans,,,0.15,100.1,31.33,Cash on Delivery,2023-06-10,,,  Yes  
OD-1584,C-5414,Steven Martin,Male,39,Philadelphia,PA,Fashion,Jeans,1,67.34,0.2,53.87,6.88,Credit Card,2023-08-11,2023-08-12,1.0,No
OD-1585,C-5060,James Smith,Male,28,Fort Worth,TX,Beauty,Shampoo,4,41.06,0.25,123.18,28.4,Net Banking,2023-06-05,2023-06-11,4.0,No
OD-1586,C-5045,Thomas Rodriguez,Male,26,New York,NY,Fashion,T-Shirt,1,64.59,0.05,61.36,18.88,Debit Card,2023-09-04,2023-09-07,2.5,No
OD-1587,C-5432,Sandra Moore,Female,30,Chicago,IL,Home Decor,Throw Pillow,2,70.13,0.0,140.26,11.91,Debit Card,2023-12-26,2024-01-03,4.5,No
OD-1588,C-5011,Sarah Rodriguez,Female,55,San Diego,CA,Fashion,Jacket,5,71.79,0.15,305.11,19.92,Credit Card,2023-02-22,2023-03-01,4.0,No
OD-1589,C-5378,Kimberly Lee,FEMALE,56,Seattle,WA,Home Decor,Wall Art,4,64.78,0.2,207.3,47.12,COD,2023-12-14,2023-12-22,-2.0,Yes
OD-1590,C-5271,John Johnson,  Male  ,45,Denver,CO,Beauty  ,Vase,1,55.29,0.25,41.47,7.26,DEBIT CARD,2023-03-01,2023-03-09,3.5,No
OD-1591,C-5358,Jessica Garcia,Female,19,Philadelphia,PA,Home Decor,Curtains,2,69.79,0.15,118.64,14.19,Debit Card,2023-10-28,2023-11-03,4.5,No
OD-1592,C-5453,Andrew Perez,Male,64,San Francisco,CA,Beauty,Shampoo,6,37.04,0.3,155.57,29.82,Debit Card,2023-11-15,2023-11-19,3.0,No
OD-1593,C-5342,Nancy Martinez,Female,26,Philadelphia,PA,Fashion,Jeans,5,53.58,0.3,187.53,32.78,Net Banking,2023-06-05,2023-06-09,2.5,No
OD-1594,C-5025,John Johnson,Male,40,Dallas,TX,Home Decor,Curtains,2,48.58,0.3,68.01,21.65,Credit Card,2023-02-02,2023-02-08,4.0,No
OD-1595,C-5317,,female ,,Phoenix  ,WA,books,Sneakers,,,0.3,169.39,26.52,Cash on Delivery,2023-10-13,,,YES
OD-1596,C-5310,Richard Davis,Male,63,Los Angeles,CA,Beauty,Mascara,1,44.24,0.3,30.97,7.22,Credit Card,2023-10-15,2023-10-16,5.0,No
OD-1597,C-5086,Joseph Garcia,Male,31,Jacksonville,FL,Fashion,Socks,3,65.24,0.3,137.0,27.64,Credit Card,2023-03-20,2023-03-26,3.5,No
OD-1598,C-5063,Matthew Taylor,Male,46,Indianapolis,IN,Electronics,Laptop,4,454.31,0.2,1453.79,147.38,UPI,2023-07-10,2023-07-17,3.5,No
OD-1599,C-5078,Margaret Thomas,Female,44,San Diego,CA,Fashion,Sneakers,4,76.57,0.15,260.34,87.36,Cash on Delivery,2023-12-16,2023-12-22,1.0,No
OD-1600,C-5075,James Smith,Male,63,Charlotte,NC,Electronics,Smartphone,3,439.99,0.3,923.98,91.75,Credit Card,2023-07-21,2023-07-22,2.0,No
OD-1601,C-5030,Margaret Thomas,Female,36,Indianapolis,IN,Beauty,Shampoo,6,31.61,0.1,170.69,45.48,UPI,2023-06-26,2023-06-27,3.0,No
OD-1602,C-5313,Charles Wilson,Male,62,San Francisco,CA,Beauty,Shampoo,2,41.63,0.2,66.61,19.08,Net Banking,2023-12-24,2023-12-30,4.0,No
OD-1603,C-5452,Joshua Thompson,Male,23,Los Angeles,CA,Books,Self-Help Book,4,22.05,0.25,-66.15,20.77,Cash on Delivery,2023-10-04,2023-10-09,2.5,No
OD-1604,C-5262,Ashley Jackson,Female,37,Charlotte,NC,Home Decor,Curtains,2,37.69,0.3,52.77,11.19,UPI,2023-05-04,2023-05-09,4.0,No
OD-1605,C-5057,Michael Brown,Male,41,Dallas,TX,Sports,Backpack,3,26.2,0.3,55.02,13.5,Credit Card,2023-08-18,2023-08-23,1.0,No
OD-1606,C-5174,Donald Jackson,Male,69,Denver,CO,Books,History Book,6,20.98,0.3,88.12,20.15,UPI,2023-06-03,2023-06-08,2.0,No
OD-1607,C-5267,Donald Jackson,Male,24,Austin,TX,Books,Sci-Fi Novel,2,$23.81,0.1,42.86,7.98,Debit Card,2023-12-31,2024-01-07,4.0,No
OD-1608,C-5048,Michael Brown,Male,45,Phoenix,AZ,Beauty,Moisturizer,4,17.34,0.25,52.02,10.81,Cash on Delivery,2023-10-14,2023-10-21,3.0,No
OD-1609,C-5256,Jessica Garcia,Female,46,Fort Worth,TX,Sports,Running Shoes,2,27.06,0.05,51.41,10.05,Net Banking,2023-03-08,2023-03-10,2.5,No
OD-1610,C-5243,Robert Williams,Male,65,Philadelphia,PA,Books,Self-Help Book,1,19.83,0.15,16.86,1.4,UPI,2023-10-20,2023-10-25,1.0,No
OD-1611,C-5079,Joseph Garcia,Male,41,San Jose,CA,Home Decor,Area Rug,500,70.99,0.3,149.08,13.84,Cash on Delivery,2023-08-04,2023-08-05,3.0,No
OD-1612,C-5111,Daniel Anderson,Male,70,Fort Worth,TX,Electronics,Smartphone,5,458.27,0.3,1603.94,101.7,Net Banking,2023-10-21,2023-10-26,4.5,No
OD-1613,C-5401,Elizabeth Jones,Female,48,El Paso,TX,Fashion,Jeans,5,61.37,0.3,214.79,39.73,Net Banking,2023-03-18,2023-03-24,1.5,No
OD-1614,C-5341,,M,,  Chicago,CA,Sports  ,Sneakers,,,0.25,126.47,40.09,UPI ,2023-11-27,,,YES
OD-1615,C-5293,Joshua Thompson,Male,53,Houston,TX,Sports,Backpack,1,29.08,0.2,23.26,4.94,Credit Card,2023-10-19,2023-10-23,4.5,No
OD-1616,C-5460,John Johnson,Male,25,Seattle,WA,Fashion,T-Shirt,3,69.48,0.05,198.02,59.19,Cash on Delivery,2023-08-16,2023-08-18,5.0,No
OD-1617,C-5165,Barbara Miller,Female,55,Los Angeles,CA,Beauty,Lipstick,3,28.11,0.15,71.68,4.1,Cash on Delivery,2023-06-12,2023-06-19,3.0,No
OD-1618,C-5059,Richard Davis,Male,52,Philadelphia,PA,Home Decor,Table Lamp,2,54.4,0.0,108.8,10.47,Net Banking,2023-12-14,2023-12-17,1.0,No
OD-1619,C-5493,Mary Smith,Female,29,New York,NY,Sports,Yoga Mat,3,-50.0,0.1,100.93,9.36,UPI,2023-05-13,2023-05-20,1.5,Yes
OD-1620,C-5104,Donald Jackson,Male,66,El Paso,TX,Books,Biography,4,18.16,0.2,58.11,9.62,Credit Card,2023-05-18,2023-05-19,3.5,No
OD-1621,C-5284,Susan Davis,Female,22,Fort Worth,TX,Electronics,Smartwatch,6,396.22,0.0,2377.32,310.83,Cash on Delivery,2023-12-12,2023-12-14,2.5,No
OD-1622,C-5334,Thomas Rodriguez,Male,37,Denver,CO,Beauty,Mascara,1,40.39,0.2,32.31,3.59,Debit Card,2023-07-11,2023-07-14,2.5,No
OD-1623,C-5488,Jessica Garcia,Female,53,Columbus,OH,Electronics,Smartphone,4,789.0,0.2,2524.8,345.33,Debit Card,2023-01-01,2023-01-02,4.5,No
OD-1624,C-5307,Steven Martin,Male,61,San Francisco,CA,Home Decor,Curtains,2,78.13,0.2,125.01,16.8,Debit Card,2023-10-01,2023-10-03,3.0,No
OD-1625,C-5203,Joseph Garcia,Male,26,Seattle,WA,Home Decor,Throw Pillow,2,79.95,0.3,111.93,16.28,UPI,2023-11-22,2023-11-27,4.5,No
OD-1626,C-5126,Mary Smith,Female,39,San Antonio,TX,Beauty,Face Wash,3,15.48,0.25,34.83,3.14,Credit Card,2023-11-08,2023-11-16,1.0,Yes
OD-1627,C-5345,  Daniel Anderson  ,Male,44,Seattle,WA,Sports,Tennis Racket,4,53.02,0.2,169.66,12.61,Credit Card,2023-10-03,2023-10-04,4.5,No
OD-1628,C-5181,Elizabeth Jones,Female,70,El Paso,TX,Home Decor,Throw Pillow,2,96.42,0.3,134.99,-34.98,Credit Card,2023-03-05,2023-03-13,3.5,No
OD-1629,C-5228,James Smith,Male,32,New York,NY,Home Decor,Curtains,6,61.76,0.0,370.56,109.27,UPI,2023-04-24,2023-04-28,4.5,No
OD-1630,C-5019,Paul Lee,Male,49,El Paso,TX,Fashion,T-Shirt,2,80.15,0.25,120.23,20.3,UPI,2023-10-19,2023-10-27,2.0,No
OD-1631,C-5100,Dorothy Martin,MALE,61,El Paso,TX,Books,Biography,1,19.59,0.25,14.69,1.02,credit card,2023-10-19,2023-10-23,5.0,No
OD-1632,C-5099,John Johnson,Male,62,Seattle,WA,Books,Self-Help Book,6,19.08,0.15,97.31,4.92,Net Banking,2023-11-25,2023-11-26,3.5,No
